filename,chromosome,window_pos_1,window_pos_2,sk_allel_avg_watterson_theta,exp_pi,sk_allel_tajima_d,sk_allel_no_sites
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.65,1,1,10000,0.0506569378510264,0.04,1.39738302717954,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.66,1,1,10000,0.0492355475380197,0.04,1.53945478044426,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.67,1,1,10000,0.0501398510969773,0.04,1.45475398055641,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.68,1,1,10000,0.0502317106376518,0.04,1.40963495038951,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.69,1,1,10000,0.04981327803295,0.04,1.48478890490257,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.7,1,1,10000,0.0494463220757507,0.04,1.48782274762611,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.71,1,1,10000,0.0492488001500153,0.04,1.5234893945487,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.72,1,1,10000,0.0491107251632811,0.04,1.49667176046075,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.73,1,1,10000,0.0499915443311064,0.04,1.44968548167433,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.74,1,1,10000,0.0482392436407013,0.04,1.57573155037902,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.75,1,1,10000,0.0488751632607378,0.04,1.55708748169652,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.76,1,1,10000,0.0489702077234231,0.04,1.57052677270188,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.77,1,1,10000,0.0483839555897756,0.04,1.60429147144594,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.78,1,1,10000,0.0487405216902985,0.04,1.56461165833506,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.79,1,1,10000,0.0488094941266527,0.04,1.55224953580579,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.8,1,1,10000,0.0485298907424475,0.04,1.5875913866482,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.81,1,1,10000,0.0483410089363107,0.04,1.61290400000509,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.82,1,1,10000,0.0487721734442508,0.04,1.62536562994341,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.83,1,1,10000,0.0479697075608967,0.04,1.71153353476246,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.84,1,1,10000,0.0475106189334917,0.04,1.68136256926252,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.85,1,1,10000,0.0474873575602843,0.04,1.76817587282283,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.86,1,1,10000,0.045871485058233,0.04,1.85168968559503,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.87,1,1,10000,0.0455338400578044,0.04,1.93666937083766,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.88,1,1,10000,0.0442717130600006,0.04,2.05857021357748,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.89,1,1,10000,0.0446827791661134,0.04,2.10386441055507,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.9,1,1,10000,0.0429445121114369,0.04,2.1635662273462,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.91,1,1,10000,0.0402300316364524,0.04,2.51574822511719,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.92,1,1,10000,0.0382928324632202,0.04,2.69425218380574,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.93,1,1,10000,0.0381904468364966,0.04,2.66785701981473,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.94,1,1,10000,0.0347260753793545,0.04,3.22350085333938,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.95,1,1,10000,0.0298613942655636,0.04,3.63812257798546,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.96,1,1,10000,0.027456845875924,0.04,4.12899488250751,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.97,1,1,10000,0.0229994774815484,0.04,4.69449715594612,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.98,1,1,10000,0.0162902520796245,0.04,5.44458430567261,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=0.99,1,1,10000,0.0094390137568954,0.04,6.61363283491072,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar_missing_genos=1,1,1,10000,NA,0.04,NA,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar,1,1,10000,0.0390777437677445,0.04,-0.425077538683796,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_10000,1,1,10000,0.0390777437677445,0.04,-0.425077538683796,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_1000,1,1,10000,0.00426899721832503,0.04,-0.464751712768477,1000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_100,1,1,10000,0.000424968048883035,0.04,-1.30343232824671,100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_1100,1,1,10000,0.00432694740680908,0.04,-0.563075855710352,1100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_1200,1,1,10000,0.0045394314312506,0.04,-0.21995101271262,1200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_1300,1,1,10000,0.00436558086579845,0.04,-0.564059075353856,1300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_1400,1,1,10000,0.00538936752901667,0.04,-0.272206795456134,1400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_1500,1,1,10000,0.00573706865992097,0.04,-0.410860751892749,1500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_1600,1,1,10000,0.00616203670880401,0.04,-0.14358223323709,1600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_1700,1,1,10000,0.00639383746274021,0.04,-0.364010652899095,1700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_1800,1,1,10000,0.00710855645404349,0.04,-0.585782489018436,1800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_1900,1,1,10000,0.00726309029000096,0.04,-0.678584388002591,1900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_2000,1,1,10000,0.00770737506837868,0.04,-0.301603908437371,2000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_200,1,1,10000,0.000772669179787336,0.04,0.395594910020076,200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_2100,1,1,10000,0.00813234311726171,0.04,-0.345991856211574,2100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_2200,1,1,10000,0.00782327544534678,0.04,-0.584103771792202,2200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_2300,1,1,10000,0.00900159594452247,0.04,-0.403810798984484,2300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_2400,1,1,10000,0.00981289858329917,0.04,-0.291187231484783,2400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_2500,1,1,10000,0.00994811568976195,0.04,-0.353234277376514,2500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_2600,1,1,10000,0.0101412829847088,0.04,-0.23344857372285,2600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_2700,1,1,10000,0.0103537670091503,0.04,-0.340745305784442,2700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_2800,1,1,10000,0.010798051787528,0.04,-0.423777377194404,2800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_2900,1,1,10000,0.0108560019760121,0.04,-0.0881970464591289,2900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_3000,1,1,10000,0.0116093544263047,0.04,-0.447750861211027,3000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_300,1,1,10000,0.00096583647473417,0.04,-0.365655110791012,300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_3100,1,1,10000,0.0118218384507462,0.04,-0.314511238567538,3100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_3200,1,1,10000,0.0123627068765974,0.04,-0.525363019473546,3200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_3300,1,1,10000,0.0127104080075017,0.04,-0.354291202144376,3300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_3400,1,1,10000,0.0141205292606136,0.04,-0.487032595044101,3400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_3500,1,1,10000,0.0133478600808262,0.04,-0.361409865076928,3500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_3600,1,1,10000,0.0139853121541508,0.04,-0.487168977374351,3600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_3700,1,1,10000,0.0147193478749488,0.04,-0.418027897846054,3700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_3800,1,1,10000,0.015009098817369,0.04,-0.426063727334729,3800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_3900,1,1,10000,0.015376116677768,0.04,-0.426809727235119,3900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_4000,1,1,10000,0.0154533835957467,0.04,-0.559497591059397,4000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_400,1,1,10000,0.00175782238401619,0.04,0.15216603852469,400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_4100,1,1,10000,0.0157624512676617,0.04,-0.417483289609414,4100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_4200,1,1,10000,0.0162646862345234,0.04,-0.419042545457738,4200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_4300,1,1,10000,0.0171532557912789,0.04,-0.392867451467571,4300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_4400,1,1,10000,0.0177134409466247,0.04,-0.528962370916903,4400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_4500,1,1,10000,0.0180997755365183,0.04,-0.331046436388905,4500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_4600,1,1,10000,0.0177713911351087,0.04,-0.490742638139151,4600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_4700,1,1,10000,0.0181963591839918,0.04,-0.451254254314973,4700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_4800,1,1,10000,0.01922014584721,0.04,-0.4057908537148,4800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_4900,1,1,10000,0.0194133131421568,0.04,-0.44490791930586,4900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_5000,1,1,10000,0.0199928150269973,0.04,-0.362645331484185,5000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_500,1,1,10000,0.00204757332643644,0.04,-0.483059076002605,500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_5100,1,1,10000,0.0203405161579016,0.04,-0.466901450138358,5100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_5200,1,1,10000,0.0207848009362793,0.04,-0.53566005553985,5200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_5300,1,1,10000,0.0214802031980879,0.04,-0.329182763868846,5300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_5400,1,1,10000,0.0209972849607209,0.04,-0.386758961790244,5400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_5500,1,1,10000,0.0213836195506145,0.04,-0.427649149258919,5500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_5600,1,1,10000,0.0214608864685933,0.04,-0.323691452494418,5600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_5700,1,1,10000,0.0222335556483806,0.04,-0.402506161004127,5700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_5800,1,1,10000,0.0222335556483806,0.04,-0.406051531003482,5800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_5900,1,1,10000,0.0231800753936201,0.04,-0.360252385791732,5900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_6000,1,1,10000,0.0238175274669446,0.04,-0.405383881458985,6000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_600,1,1,10000,0.00249185810481416,0.04,-0.197275434450908,600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_6100,1,1,10000,0.0238368441964393,0.04,-0.391213577545266,6100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_6200,1,1,10000,0.0248026806711735,0.04,-0.450240320073101,6200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_6300,1,1,10000,0.0250537981546044,0.04,-0.391678855089026,6300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_6400,1,1,10000,0.0253435490970246,0.04,-0.425369392169805,6400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_6500,1,1,10000,0.0250924316135937,0.04,-0.422328942666063,6500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_6600,1,1,10000,0.0261934851947907,0.04,-0.429826541853614,6600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_6700,1,1,10000,0.0253435490970246,0.04,-0.425766155903027,6700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_6800,1,1,10000,0.0266377699731684,0.04,-0.317948741223753,6800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_6900,1,1,10000,0.0268309372681153,0.04,-0.464291352233026,6900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_7000,1,1,10000,0.0274490726119451,0.04,-0.448041321683244,7000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_700,1,1,10000,0.00280092577672909,0.04,-0.743311098949261,700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_7100,1,1,10000,0.0278740406608282,0.04,-0.408898614807761,7100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_7200,1,1,10000,0.0285114927341527,0.04,-0.380893539259131,7200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_7300,1,1,10000,0.0288978273240464,0.04,-0.326074905744848,7300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_7400,1,1,10000,0.028859193865057,0.04,-0.394413975275752,7400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_7500,1,1,10000,0.0288978273240464,0.04,-0.428254195155221,7500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_7600,1,1,10000,0.0299795641757486,0.04,-0.40871204546201,7600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_7700,1,1,10000,0.0309454006504828,0.04,-0.344509826943436,7700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_7800,1,1,10000,0.0307908668145253,0.04,-0.497806425319989,7800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_7900,1,1,10000,0.0309067671914934,0.04,-0.454795852805806,7900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_8000,1,1,10000,0.0311965181339137,0.04,-0.473087231274959,8000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_800,1,1,10000,0.00293614288319188,0.04,-0.536126301553685,800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_8100,1,1,10000,0.0314283188878499,0.04,-0.457805309197804,8100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_8200,1,1,10000,0.0316794363712808,0.04,-0.439797453947972,8200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_8300,1,1,10000,0.031911237125217,0.04,-0.43613094433277,8300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_8400,1,1,10000,0.0334565754847917,0.04,-0.409715040525512,8400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_8500,1,1,10000,0.033070240894898,0.04,-0.417540176610283,8500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_8600,1,1,10000,0.0330895576243927,0.04,-0.483377925187407,8600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_8700,1,1,10000,0.0343258283120524,0.04,-0.412440108599113,8700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_8800,1,1,10000,0.0342099279350843,0.04,-0.420262539630319,8800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_8900,1,1,10000,0.0347121629019461,0.04,-0.404749510576698,8900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_9000,1,1,10000,0.0351950811393132,0.04,-0.424420011621232,9000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_900,1,1,10000,0.00378607898095795,0.04,-0.0917379828202751,900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_9100,1,1,10000,0.0351950811393132,0.04,-0.450695534794293,9100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_9200,1,1,10000,0.0359484335896058,0.04,-0.417186295550974,9200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_9300,1,1,10000,0.0367790529578772,0.04,-0.402120739796079,9300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_9400,1,1,10000,0.0366438358514144,0.04,-0.406181494258265,9400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_9500,1,1,10000,0.0369335867938347,0.04,-0.414413826395144,9500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_9600,1,1,10000,0.0376096723261486,0.04,-0.45136412117783,9600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_9700,1,1,10000,0.0382084909404838,0.04,-0.430920449351196,9700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_9800,1,1,10000,0.0382471243994731,0.04,-0.448827238744742,9800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.missing_9900,1,1,10000,0.0386914091778509,0.04,-0.430028779297625,9900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.01,1,1,10000,0.0390391103087552,0.04,-0.422272268649698,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.02,1,1,10000,0.0390197935792605,0.04,-0.419209248501672,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.03,1,1,10000,0.0389232099317871,0.04,-0.412455541397387,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.04,1,1,10000,0.0389811601202711,0.04,-0.415709675549624,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.05,1,1,10000,0.0387493593663349,0.04,-0.394956809666656,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.06,1,1,10000,0.0385948255303774,0.04,-0.389091457695379,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.07,1,1,10000,0.0384596084239147,0.04,-0.373497873542183,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.08,1,1,10000,0.03844029169442,0.04,-0.384764518250691,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.09,1,1,10000,0.0384016582354306,0.04,-0.369172199368454,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.1,1,1,10000,0.0384016582354306,0.04,-0.376411069849168,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.11,1,1,10000,0.0382471243994731,0.04,-0.369815736582083,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.12,1,1,10000,0.0381891742109891,0.04,-0.356745779014054,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.13,1,1,10000,0.0379380567275582,0.04,-0.332540344933821,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.14,1,1,10000,0.0382278076699785,0.04,-0.356382690886984,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.15,1,1,10000,0.0378028396210954,0.04,-0.326899415931199,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.16,1,1,10000,0.0380153236455369,0.04,-0.34593634709164,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.17,1,1,10000,0.0379766901865476,0.04,-0.344708978654507,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.18,1,1,10000,0.0378414730800848,0.04,-0.317768456853506,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.19,1,1,10000,0.0378028396210954,0.04,-0.313736940275188,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.2,1,1,10000,0.0377965395579941,0.04,-0.320878325753077,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.21,1,1,10000,0.037447469413282,0.04,-0.294182250432347,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.22,1,1,10000,0.0373259811483779,0.04,-0.289231888321869,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.23,1,1,10000,0.0375250405565513,0.04,-0.305408925522471,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.24,1,1,10000,0.0377345922276724,0.04,-0.313655708846454,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.25,1,1,10000,0.0374038653030955,0.04,-0.287767827088564,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.26,1,1,10000,0.0370728576455459,0.04,-0.266866949388598,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.27,1,1,10000,0.0372849053772908,0.04,-0.284142416767511,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.28,1,1,10000,0.0373826633882433,0.04,-0.289405635799798,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar_missing_genos=0.29,1,1,10000,0.0372271998900449,0.04,-0.280699214798459,10000
